0.30095,0.718,0.29948,0.23313,0.26391,0.61869,0.20997,0.59868,0.54654,0.067799,0.69335,0.19467,0.26287,0.53416,0.86536,0.012703,0.22114,0.48325,0.056451,0.5011,0.70592,0.4514,0.86644,0.623,0.48479
0.7197,0.21887,0.062944,0.36739,0.10462,0.099882,0.82702,0.72644,0.64585,0.64704,0.19507,0.15159,0.23812,0.67958,0.52408,0.78537,0.81113,0.63812,0.64844,0.47581,0.67636,0.74855,0.61676,0.40398,0.99483
0.38354,0.48928,0.59399,0.26284,0.32481,0.40624,0.31836,0.42728,0.68893,0.44339,0.43782,0.46843,0.52236,0.11246,0.18816,0.48554,0.1044,0.38515,0.11891,0.99924,0.40706,0.53209,0.44225,0.23231,0.65897
0.4384,0.88591,0.19072,0.013248,0.52529,0.97119,0.44252,0.0086971,0.65571,0.15011,0.65431,0.90966,0.80947,0.60659,0.083342,0.33184,0.25323,0.26199,0.49841,0.71708,0.90959,0.92846,0.65396,0.96562,0.97233
0.0090919,0.99957,0.29575,0.070377,0.18099,0.65055,0.1839,0.53096,0.20932,0.072437,0.19529,0.19016,0.42309,0.27968,0.27664,0.52425,0.80525,0.6078,0.61881,0.46979,0.86144,0.39492,0.11844,0.14481,0.8807
0.17253,0.78656,0.2354,0.37827,0.541,0.78291,0.26432,0.21477,0.95455,0.76826,0.77454,0.66882,0.62713,0.11533,0.10064,0.79633,0.30474,0.41692,0.22698,0.019011,0.23482,0.16016,0.71203,0.40102,0.70458
0.083199,0.16283,0.6308,0.55988,0.2931,0.079982,0.073339,0.1833,0.47836,0.17779,0.064769,0.44988,0.18015,0.87323,0.89126,0.66855,0.70205,0.36424,0.96225,0.51528,0.56461,0.84649,0.10294,0.53205,0.083358
0.65513,0.62692,0.037771,0.23605,0.96499,0.48056,0.74952,0.95355,0.46153,0.21528,0.030503,0.80106,0.65749,0.66919,0.86517,0.81457,0.67895,0.050079,0.75,0.69729,0.50037,0.16375,0.56721,0.10095,0.44178
0.43491,0.32639,0.44909,0.59087,0.35107,0.06652,0.39093,0.74444,0.48116,0.57317,0.99817,0.61049,0.29684,0.14415,0.28834,0.93964,0.28135,0.50481,0.38837,0.074735,0.94757,0.85406,0.73733,0.58078,0.00052199
0.64248,0.59954,0.21375,0.89351,0.4333,0.43464,0.62329,0.2454,0.14979,0.63646,0.69379,0.42373,0.98925,0.78021,0.12183,0.60425,0.19493,0.62037,0.29398,0.081946,0.016323,0.84316,0.91897,0.10449,0.67862
0.51791,0.74861,0.38779,0.65097,0.84506,0.54613,0.14614,0.1061,0.11623,0.21965,0.94837,0.46263,0.45021,0.38913,0.73235,0.44033,0.26952,0.9467,0.89823,0.62356,0.30962,0.48447,0.87961,0.59587,0.77484
0.13162,0.86253,0.033661,0.50389,0.34033,0.85728,0.37218,0.99922,0.68357,0.44657,0.88791,0.9377,0.35138,0.31491,0.24151,0.73989,0.15935,0.74648,0.386,0.41306,0.96642,0.77395,0.37025,0.47811,0.91188
0.42929,0.061527,0.94454,0.64439,0.65162,0.39221,0.1476,0.66376,0.85552,0.70918,0.96237,0.91264,0.58496,0.86111,0.06922,0.25425,0.26076,0.88528,0.012075,0.4187,0.84838,0.84543,0.70904,0.81629,0.35425
0.99345,0.60731,0.45936,0.75926,0.5274,0.82937,0.35593,0.46956,0.14465,0.01823,0.10066,0.6056,0.8836,0.91519,0.35447,0.40019,0.11555,0.45039,0.13363,0.54015,0.099305,0.39974,0.38078,0.5737,0.54383
